Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-07-20 05:55:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1791779104246980,https://www.facebook.com/1091322447625986/posts/1791779104246980/,Photo,Having a party this weekend?  For tips on how to keep your party safe and to register your party with Victoria Police visit http://www.police.vic.gov.au/content.asp?Document_ID=9566  vp40485,,4,0,2,
2018-07-20 10:58:30,Eyewatch - Knox Police Service Area,597550253628752_1994409803942783,https://www.facebook.com/597550253628752/posts/1994409803942783/,Photo,"Thursday 19th of July 2018;  Burwood Hwy, Wantirna South;  6:50PM;  Knox divisional van members who attended this four car collision near Scoresby Rd last night were relieved to discover that no one was seriously injured.  Police remind drivers to be careful on the roads and look for hazards and slowing traffic up ahead.  Two vehicles were seriously damaged and had to be towed from the scene. Traffic was disrupted for some time while the road was cleared  The cause of the collision is being investigated.",,110,165,25,
2018-07-20 12:38:10,Eyewatch - Hume Police Service Area,444597578958459_1762541270497410,https://www.facebook.com/444597578958459/posts/1762541270497410/,Status,"Victoria Police understands there are community concerns with the views expressed by speakers at an event in Somerton this evening. If you have any concerns we encourage you to contact your local police station and speak to the Community Engagement Officer.  To find your local police station, visit → http://go.vic.gov.au/Lpa3Kr. In an emergency, phone Triple Zero (000).",,6,27,5,
2018-07-20 21:30:10,Eyewatch - Greater Shepparton Police Service Area,349554451900294_831724913683243,https://www.facebook.com/349554451900294/posts/831724913683243/,Photo,"TATURA TODAY FROM 10AM  Opposite the Tatura POLICE STATION.  Neighbourhood Watch Greater Shepparton and the Tatura Lions Club are securing vehicle number plates from theft in Tatura TODAY.    Between 10am and 1pm Today.  Gold coin donation only.    Security screws supplied and fitted to YOUR VEHICLE number plates.    Don't be a victim of this preventable crime.  Over 10,000 vehicles across Victoria last year had their plates stolen and used in further crime.",,8,1,2,
2018-07-20 23:00:32,Eyewatch - Knox Police Service Area,597550253628752_1995332410517189,https://www.facebook.com/597550253628752/posts/1995332410517189/,Link,"Have your say about the safety issues in your community. The Community Safety Networks project provides Victorian communities with a direct platform to discuss local crime issues and policing priorities. Knox is one of 12 communities where a Community Safety Network is being established, giving residents a greater voice in Victoria Police’s ongoing efforts to combat crime. Residents will have the opportunity to be involved in the project, including this short survey for people to share their insights about community safety. If you live in the Knox local government area, you are encouraged to complete the below survey to have your say about the safety issues in your community. This survey is being run by the Department of Justice and Regulation, in collaboration with Victoria Police. You can complete your responses anonymously http://ow.ly/Ppvv30l2bzM",,8,1,1,333
2018-07-20 23:00:32,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1792955347462689,https://www.facebook.com/1091322447625986/posts/1792955347462689/,Photo,WHO AM I?  Police believe the pictured male could assist in solving a theft in Dandenong earlier this year.  We know the quality of the footage is not great but if you do recognise the male please contact crime stoppers on 1800 333 000 or make a report online at www.crimestoppersvic.com.au and quote the incident number 180043868.  39944,,4,0,7,
2018-07-21 02:00:17,Eyewatch - Knox Police Service Area,597550253628752_1995535893830174,https://www.facebook.com/597550253628752/posts/1995535893830174/,Link,One of the biggest risks to bike riders is car doors being opened into their path. Help keep others safe - perform a maneuver called the Dutch Reach – look before you leave your car.  For more information go to http://ow.ly/3ZP530l2pzD #sharetheroad,,9,3,4,21
2018-07-21 03:55:57,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1345562442245728,https://www.facebook.com/1198323133636327/posts/1345562442245728/,Photo,"Great Effort ! Horsham and Northern Grampians Community – because of the information you provided to us over the last couple of weeks we were able to interview a male in relation to a theft from PreMix King in Horsham, another who damaged property of the HRCC, a female who stole from Sports Power in Stawell and a female who stole wallet inside Aldi – Horsham.  Thank you",,39,2,3,
2018-07-21 07:10:05,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1793500804074810,https://www.facebook.com/1091322447625986/posts/1793500804074810/,Photo,It’s #TaxTime and you’re not the only one looking for a refund! Scammers use all kinds of tricks to disguise their identity and get you to hand over your personal details or money.  Stay alert and follow these simple tips to avoid scams this tax time https://www.staysmartonline.gov.au/get-involved/see-it-action/cyber-safety-tax-time-2018  vp40485,,4,0,2,
2018-07-21 22:30:07,Eyewatch - Knox Police Service Area,597550253628752_1996980603685703,https://www.facebook.com/597550253628752/posts/1996980603685703/,Photo,"Highway Patrol Report;  Saturday 21st of July 2018;  Stud Rd, Dandenong North; 2:30PM;  A 51 year old male driver tested positive for illicit drugs. He will be issued with a $484 penalty notice and his licence will be suspended for six months.  Bayswater Rd, Croydon South; 3:40PM;  A 45 year old male driver was detected driving whilst suspended. He will be charged on summons in relation to the offence.  Brice Ave, Mooroolbark; 6:03PM;  A 53 year old male driver tested positive for illicit drugs. He will be charged on summons in relation to drug-driving.  Dorset Rd, Boronia; 7:30PM;  A 37 year old male driver was observed driving a vehicle with severely worn tyres. His vehicle was also unregistered. He was issued with an $806 penalty notice in relation to the registration, a $403 penalty notice for driving an unroadworthy vehicle and received a defect notice.  Police remind drivers to check their vehicle registration renewal dates and set a reminder if necessary.   Another seven drivers intercepted by HWP members today received $806 penalty notices in relation to their unregistered vehicles.",,49,26,6,
2018-07-22 02:26:09,Eyewatch – Bass Coast Police Service Area,1428617380762126_1940277669596092,https://www.facebook.com/1428617380762126/posts/1940277669596092/,Photo,"LARCENY IN LEONGATHA  Police from Leongatha are investigating a substantial theft from a local business and would like assistance to identify the male pictured.  If you can help, please contact Leongatha Police on 56622285 or Crime Stoppers on 1800 333 000.  Please quote (Incident Number 18248013)",,15,15,87,
2018-07-22 04:20:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1794970043927886,https://www.facebook.com/1091322447625986/posts/1794970043927886/,Photo,Do you have any information about this incident that occurred on the 20th of August 2017?  If you have any information visit www.crimestoppersvic.com.au or 1800 333 000 and quote reference number CSV2569  vp40485,,10,11,31,
2018-07-22 09:22:43,Eyewatch - Wyndham Police Service Area,134404370080550_907337722787207,https://www.facebook.com/134404370080550/posts/907337722787207/,Link,Footscray Police are attempting to locate Elijah Smolski who was last seen at his home address on Saturday 21st July 2018.  If you have any information as to the whereabouts of Elijah please contact Footscray Police on 83989800 or Crime Stoppers on 1800 333 000. Police are also encouraging Elijah to contact his parents or the Police.,,7,0,7,
2018-07-22 10:19:34,Eyewatch - Wyndham Police Service Area,134404370080550_907373169450329,https://www.facebook.com/134404370080550/posts/907373169450329/,Status,Missing teenager Elijah SMOLSKI has been located safe and well.  Victoria Police would like to thank those of you who assisted by sharing our post.  Elijah has been reunited with his family,,39,3,7,
2018-07-22 11:18:02,Eyewatch – Bass Coast Police Service Area,1428617380762126_1940609599562899,https://www.facebook.com/1428617380762126/posts/1940609599562899/,Photo,"HELP!   Police from Wonthaggi responded to an alarm at the McBride Campus of Wonthaggi Secondary College on Sunday morning. Unfortunately they forgot it was winter and got bogged 😳😩😭  A big thanks to local legends, Greg and Fraser who came to the rescue and got the police van out.  Always refreshing when the community comes to the aid of police.",,158,42,23,
2018-07-22 17:24:43,Eyewatch - Warrnambool Police Service Area,492532490957500_839613819582697,https://www.facebook.com/492532490957500/posts/839613819582697/,Photo,"Tonights arrest is brought to you by the Warrnambool night shift Crew, arresting a 34 year old man on outstanding warrants and possession of ICE and cannabis. The man will be presented to the Warrnambool Magistrates' Court Monday morning. Go team!!!!",,301,34,7,
2018-07-22 21:30:00,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1788309617927262,https://www.facebook.com/1091322447625986/posts/1788309617927262/,Link,"The Community Safety Networks project is underway in the Knox area.  To have your say about safety in your community, take the survey via the link provided or come down to one of our pop-up events to express your opinion in person.  Access the survey here >> https://bit.ly/2NVjTq5",,0,0,0,
2018-07-22 21:45:04,Eyewatch - Knox Police Service Area,597550253628752_1998611693522594,https://www.facebook.com/597550253628752/posts/1998611693522594/,Photo,Don't forget to slow down for school zones!,,12,2,3,
2018-07-22 22:00:35,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1347766528691986,https://www.facebook.com/1198323133636327/posts/1347766528691986/,Photo,View from the office! We love having the silos in our police service area.  Don't let them distract you when you're driving - pull over and enjoy them!!,,80,6,9,
2018-07-22 22:39:21,Eyewatch - Moorabool Police Service Area,1764824083826023_1862972894011141,https://www.facebook.com/1764824083826023/posts/1862972894011141/,Photo,Thanks for the support Eyewatch - Macedon Ranges Police Service Area!,,7,0,3,
2018-07-22 22:55:04,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1347806568687982,https://www.facebook.com/1198323133636327/posts/1347806568687982/,Photo,"Stawell Police require your assistance with the following reported incidents;  Theft from Stawell Cemetery, Cyprus Street, Stawell - On the 19th of July, 2018 between 3.00-3.45pm, a memorial photograph was removed from a headstone .  Theft from a motor car, Clifton Street, Stawell - between the 12th-15th of July, 2018, a chainsaw was stolen from a vehicle parked in Clifton Street (photo depicts similar description of stolen chainsaw).  Anyone with any information are urged to contact Stawell Police on ph. 53 588222 or Crime Stoppers ph.1800 333 000.",,9,0,4,
2018-07-22 22:55:18,Eyewatch - Wyndham Police Service Area,134404370080550_907948399392806,https://www.facebook.com/134404370080550/posts/907948399392806/,Photo,"Attempted Robbery: At approximately 2:35PM on Thursday the 12th of July, 2018 the victim was approached by two unknown males riding a red Honda dirt bike motorcycle. The males made threats towards the victim and demanded he hand over his phone before riding away in the direction of Point Cook. The victim was approached by a female passer-by and asked for help. Police are appealing for any member of the public with information regarding the identity of the offenders or witnesses to contact the Hobson's Bay Crime Investigation Unit on 03 9392 3284.",,50,35,116,
